SalesID,OrderDate,CustomerID,ProductID,SalesPersonID,StoreID,Quantity,UnitPrice,DiscountPct,SalesAmount,PaymentMethod,Channel,Returned,DeliveryDays,CustomerRating
1520,2023-04-08,1721,154,29,13,1,131.01,10,117.91,Card,Online,Yes,1,4
1521,2025-01-04,1274,159,45,3,6,737.11,10,3980.39,Cash,Online,Yes,3,2
1522,2024-03-24,1010,81,11,14,10,298.73,0,2987.3,Card,Online,No,2,3
1523,2023-08-08,1670,185,44,19,3,727.07,10,1963.09,UPI,Retail,No,1,4
1524,2023-10-17,1721,12,13,5,8,97.92,15,665.86,NetBanking,Online,No,10,3
1525,2024-10-21,1049,8,1,13,4,539.81,0,2159.24,UPI,Online,No,1,2
1526,2024-12-07,1129,149,3,7,2,22.34,10,40.21,NetBanking,Online,No,2,1
1527,2024-07-09,1669,77,22,20,10,729.69,5,6932.06,Cash,Retail,No,4,3
1528,2024-12-03,1397,146,5,2,6,134.28,10,725.11,Card,Retail,No,10,5
1529,2023-01-14,1560,165,4,3,1,330.27,15,280.73,NetBanking,Retail,No,5,1
1530,2025-03-07,1273,179,45,5,4,796.97,20,2550.3,Cash,Online,No,5,5
1531,2024-12-16,1502,96,30,13,4,36.0,15,122.4,Cash,Retail,No,1,2
1532,2023-06-14,1505,163,14,13,6,666.18,0,3997.08,UPI,Retail,Yes,7,2
1533,2023-10-20,1596,28,4,6,8,439.05,5,3336.78,Cash,Online,Yes,5,3
1534,2025-05-26,1585,25,3,14,2,31.88,0,63.76,Card,Retail,Yes,1,5
1535,2024-07-23,1155,106,8,3,9,217.56,0,1958.04,NetBanking,Retail,No,4,2
1536,2024-09-23,1467,2,22,19,5,719.18,10,3236.31,NetBanking,Retail,Yes,2,2
1537,2024-08-30,1171,189,26,2,10,621.43,10,5592.87,Cash,Online,No,3,1
1538,2024-12-11,1191,37,5,9,8,308.63,20,1975.23,NetBanking,Retail,Yes,10,2
1539,2023-01-02,1165,114,15,18,2,90.85,10,163.53,Card,Online,Yes,7,2
1540,2023-04-12,1069,166,23,17,10,585.93,5,5566.33,Card,Retail,Yes,6,5
1541,2023-04-07,1447,112,14,18,2,622.79,20,996.46,UPI,Retail,Yes,10,3
1542,2024-08-05,1171,192,46,4,8,558.41,15,3797.19,NetBanking,Online,Yes,6,2
1543,2024-05-05,1560,137,25,20,10,689.3,0,6893.0,Cash,Retail,Yes,9,3
1544,2023-12-06,1141,80,11,16,1,532.74,20,426.19,Cash,Online,Yes,3,5
1545,2023-08-07,1138,158,43,5,5,438.59,5,2083.3,Card,Retail,Yes,5,3
1546,2024-05-13,1765,72,8,3,4,590.29,20,1888.93,NetBanking,Retail,Yes,1,2
1547,2025-01-23,1051,161,18,5,1,119.51,5,113.53,Cash,Online,Yes,8,4
1548,2024-01-03,1042,33,50,5,2,210.09,5,399.17,Card,Retail,No,1,4
1549,2023-09-17,1352,102,46,20,4,22.25,0,89.0,Cash,Retail,No,8,3
1550,2024-02-12,1135,150,50,3,2,496.66,5,943.65,Card,Online,Yes,7,1
1551,2024-04-25,1162,77,38,17,7,694.85,0,4863.95,Cash,Online,Yes,5,2
1552,2025-05-12,1634,190,25,13,9,660.52,0,5944.68,Cash,Online,Yes,4,1
1553,2024-03-05,1415,125,36,12,1,410.85,10,369.77,NetBanking,Retail,No,1,4
1554,2023-08-28,1584,180,33,13,7,745.29,0,5217.03,UPI,Retail,Yes,5,5
1555,2023-10-21,1451,200,28,13,5,254.39,0,1271.95,Cash,Retail,Yes,4,5
1556,2024-03-02,1385,89,11,15,1,255.79,20,204.63,Cash,Online,Yes,7,2
1557,2024-03-20,1261,31,14,14,2,250.5,5,475.95,Cash,Retail,No,5,2
1558,2023-04-14,1546,174,48,16,9,683.12,0,6148.08,Card,Retail,Yes,4,3
1559,2025-04-20,1699,183,25,9,2,533.25,20,853.2,Cash,Online,No,4,2
1560,2025-01-07,1374,73,43,2,8,779.8,5,5926.48,UPI,Online,Yes,4,3
1561,2023-07-27,1684,9,34,16,4,80.49,10,289.76,NetBanking,Online,No,5,3
1562,2025-06-03,1691,120,18,16,7,734.59,20,4113.7,UPI,Retail,No,10,3
1563,2025-01-09,1245,198,28,12,6,758.65,10,4096.71,NetBanking,Retail,No,7,5
1564,2025-03-06,1441,129,14,9,7,770.57,0,5393.99,Cash,Online,Yes,6,3
1565,2024-01-14,1586,6,22,20,9,564.24,0,5078.16,UPI,Online,No,3,4
1566,2024-09-02,1589,37,25,13,6,633.49,10,3420.85,UPI,Retail,Yes,2,2
1567,2023-01-14,1795,117,46,19,5,126.63,10,569.84,Card,Retail,Yes,7,1
1568,2025-04-13,1666,74,35,19,1,798.2,10,718.38,Cash,Online,Yes,7,1
1569,2023-11-05,1735,199,4,15,6,711.18,5,4053.73,NetBanking,Online,No,4,1
1570,2024-11-28,1507,5,34,12,1,436.64,0,436.64,Cash,Online,Yes,2,3
1571,2025-01-17,1287,141,21,6,8,92.05,20,589.12,Cash,Retail,No,3,4
1572,2024-06-01,1049,118,8,16,5,228.31,15,970.32,Cash,Online,Yes,9,4
1573,2025-03-26,1473,88,29,5,3,193.6,15,493.68,NetBanking,Retail,No,7,2
1574,2023-07-19,1661,120,3,12,1,106.95,0,106.95,Cash,Retail,Yes,1,3
1575,2023-11-30,1037,167,2,5,9,533.46,0,4801.14,NetBanking,Online,Yes,2,3
1576,2023-07-10,1122,82,28,1,8,536.8,5,4079.68,UPI,Online,Yes,4,4
1577,2024-06-25,1035,161,13,4,2,405.61,5,770.66,Cash,Retail,No,6,2
1578,2024-06-14,1615,199,42,6,7,157.29,0,1101.03,NetBanking,Online,No,3,3
1579,2024-09-22,1173,91,10,15,4,729.44,5,2771.87,Cash,Online,Yes,1,3
1580,2024-01-08,1132,122,15,14,4,629.85,5,2393.43,NetBanking,Online,No,1,4
1581,2024-02-11,1046,24,33,6,1,449.96,15,382.47,NetBanking,Retail,Yes,9,2
1582,2025-04-29,1503,52,8,5,7,50.09,0,350.63,NetBanking,Online,No,9,2
1583,2024-07-25,1723,174,6,16,9,513.05,5,4386.58,NetBanking,Retail,No,7,4
1584,2023-07-25,1148,84,14,7,8,607.93,5,4620.27,Cash,Online,Yes,9,1
1585,2024-10-11,1354,28,36,19,10,247.79,5,2354.01,Cash,Online,Yes,6,4
1586,2023-02-28,1345,97,14,12,3,660.42,20,1585.01,Card,Retail,Yes,8,2
1587,2023-03-10,1406,166,44,16,2,434.63,10,782.33,UPI,Online,Yes,1,4
1588,2024-11-16,1790,81,8,18,4,688.28,10,2477.81,UPI,Online,Yes,2,2
1589,2025-03-04,1520,99,19,13,3,333.01,0,999.03,Cash,Retail,No,7,1
1590,2023-11-18,1370,188,21,9,5,636.79,0,3183.95,Card,Online,Yes,6,1
1591,2024-03-14,1784,185,44,11,5,76.18,20,304.72,UPI,Retail,No,1,5
1592,2024-11-17,1216,24,38,11,10,582.3,20,4658.4,NetBanking,Retail,No,3,1
1593,2024-05-03,1445,1,11,1,3,34.16,5,97.36,Card,Retail,Yes,3,1
1594,2023-06-03,1249,79,49,14,2,753.82,20,1206.11,NetBanking,Retail,No,7,1
1595,2024-08-02,1436,134,32,16,8,188.18,5,1430.17,Cash,Online,Yes,3,4
1596,2024-10-29,1712,100,37,17,1,379.1,10,341.19,NetBanking,Retail,No,4,2
1597,2024-10-08,1207,176,8,20,10,722.09,10,6498.81,Card,Retail,No,5,2
1598,2023-02-01,1238,132,8,5,10,516.81,5,4909.69,Card,Online,Yes,10,1
1599,2023-12-27,1278,7,19,19,6,399.31,15,2036.48,NetBanking,Retail,No,1,1
1600,2023-01-02,1405,36,20,10,7,775.17,15,4612.26,NetBanking,Retail,No,5,5
1601,2024-04-03,1429,152,13,13,8,740.22,0,5921.76,UPI,Retail,Yes,5,3
1602,2023-02-03,1715,6,15,16,7,210.53,10,1326.34,Cash,Online,No,5,5
1603,2024-03-12,1080,158,8,19,3,771.05,15,1966.18,UPI,Online,No,4,3
1604,2023-07-30,1183,13,24,12,6,482.98,0,2897.88,Card,Online,Yes,8,4
1605,2024-11-21,1321,53,40,10,7,253.77,0,1776.39,UPI,Retail,No,5,4
1606,2024-11-04,1771,112,17,10,4,252.86,10,910.3,Cash,Retail,No,2,3
1607,2024-09-18,1603,32,16,20,7,464.12,20,2599.07,Cash,Retail,No,10,4
1608,2023-10-19,1270,58,2,17,10,707.12,15,6010.52,Cash,Online,Yes,1,5
1609,2023-12-03,1740,129,14,19,7,120.08,15,714.48,UPI,Online,Yes,3,1
1610,2023-01-09,1707,195,12,4,10,367.52,0,3675.2,NetBanking,Online,No,6,3
1611,2025-05-22,1379,133,22,16,6,170.32,15,868.63,Cash,Online,Yes,4,1
1612,2023-02-13,1390,78,5,5,5,462.01,10,2079.05,Cash,Online,Yes,3,3
1613,2023-04-20,1341,35,26,12,2,179.15,15,304.56,NetBanking,Online,No,10,3
1614,2024-10-05,1440,174,6,19,8,771.8,20,4939.52,Cash,Online,No,6,5
1615,2023-11-02,1397,49,15,3,5,562.7,15,2391.47,Card,Online,No,1,2
1616,2023-10-31,1686,47,48,5,4,666.47,5,2532.59,Card,Online,Yes,5,4
1617,2023-10-27,1019,47,20,8,5,337.13,0,1685.65,NetBanking,Retail,No,9,1
1618,2023-02-03,1582,142,18,13,6,574.39,5,3274.02,Card,Online,Yes,8,4
1619,2023-10-20,1309,17,14,11,8,225.53,0,1804.24,Card,Online,Yes,9,3
1620,2023-02-18,1287,42,28,13,3,655.75,20,1573.8,UPI,Online,No,6,2
1621,2023-07-23,1638,52,15,1,3,425.84,5,1213.64,Cash,Online,Yes,6,4
1622,2024-08-10,1235,28,2,8,4,179.44,0,717.76,Cash,Retail,No,8,4
1623,2023-03-11,1467,188,24,1,2,542.86,15,922.86,NetBanking,Retail,Yes,8,5
1624,2024-09-16,1177,89,18,12,6,214.32,0,1285.92,Cash,Online,Yes,3,2
1625,2025-01-22,1174,149,16,1,9,620.27,15,4745.07,Cash,Retail,Yes,1,2
1626,2024-07-07,1759,76,50,1,8,73.12,20,467.97,Card,Retail,Yes,3,2
1627,2023-10-27,1265,14,43,18,6,65.62,15,334.66,NetBanking,Online,No,8,3
1628,2025-04-24,1187,67,17,2,7,102.58,20,574.45,NetBanking,Retail,Yes,9,4
1629,2023-06-07,1517,174,5,6,8,510.56,10,3676.03,Cash,Retail,Yes,10,3
1630,2024-01-30,1519,101,47,5,9,239.76,10,1942.06,Cash,Retail,Yes,4,4
1631,2024-08-10,1133,197,6,3,2,639.65,0,1279.3,Card,Online,No,9,1
1632,2023-08-30,1425,179,48,20,6,786.37,20,3774.58,Card,Online,No,1,4
1633,2023-10-26,1612,178,10,12,1,642.39,5,610.27,Card,Retail,No,3,5
1634,2023-11-22,1179,189,10,16,2,405.31,5,770.09,NetBanking,Retail,Yes,4,5
1635,2024-04-10,1153,47,10,4,3,36.74,10,99.2,NetBanking,Online,No,6,3
1636,2024-08-28,1199,166,48,1,7,683.0,5,4541.95,Cash,Online,No,5,3
1637,2024-03-29,1511,5,33,20,5,411.72,20,1646.88,UPI,Online,No,8,1
1638,2025-04-03,1699,43,25,17,1,690.94,20,552.75,UPI,Online,No,4,4
1639,2024-05-23,1406,66,28,7,10,567.55,5,5391.72,Cash,Retail,No,4,3
1640,2023-07-09,1163,116,23,19,8,389.85,5,2962.86,Cash,Online,No,2,4
1641,2023-12-24,1137,139,2,12,2,130.57,20,208.91,Cash,Online,No,2,1
1642,2023-11-27,1605,197,21,11,7,190.33,5,1265.69,NetBanking,Online,No,4,4
1643,2024-11-15,1637,185,47,10,3,523.69,5,1492.52,Cash,Online,No,7,1
1644,2023-12-10,1661,170,43,18,5,506.33,0,2531.65,UPI,Online,Yes,4,1
1645,2023-08-17,1044,168,18,19,9,613.02,0,5517.18,Cash,Online,Yes,2,2
1646,2025-05-20,1800,39,5,12,2,760.81,5,1445.54,UPI,Online,No,9,2
1647,2025-06-09,1411,112,20,1,9,345.38,15,2642.16,Card,Online,No,5,5
1648,2024-07-04,1768,15,9,1,7,261.26,10,1645.94,Card,Retail,Yes,10,5
1649,2024-05-24,1533,114,21,13,9,394.74,10,3197.39,NetBanking,Retail,No,5,1
1650,2024-09-02,1114,112,40,5,3,189.81,5,540.96,NetBanking,Online,Yes,2,2
1651,2023-07-07,1291,5,11,20,5,558.34,0,2791.7,UPI,Online,Yes,5,4
1652,2024-06-07,1457,146,10,14,2,90.24,20,144.38,UPI,Online,Yes,9,2
1653,2023-04-24,1442,189,28,14,9,35.52,5,303.7,Card,Online,Yes,1,1
1654,2023-12-23,1557,51,26,7,3,440.61,5,1255.74,Card,Online,No,1,3
1655,2025-04-09,1240,46,36,1,5,210.53,20,842.12,UPI,Online,No,10,2
1656,2024-11-06,1061,200,29,13,10,618.5,0,6185.0,NetBanking,Online,No,7,2
1657,2025-05-28,1513,59,40,13,3,678.19,5,1932.84,Cash,Online,No,7,1
1658,2024-06-01,1768,87,50,13,2,708.95,20,1134.32,Cash,Retail,No,2,2
1659,2024-03-20,1000,142,5,7,5,772.8,0,3864.0,Cash,Online,Yes,4,5
1660,2023-06-06,1357,26,12,15,9,682.34,5,5834.01,Card,Retail,No,1,4
1661,2024-05-08,1432,127,49,12,7,94.08,0,658.56,Cash,Online,Yes,5,2
1662,2025-02-27,1455,20,27,4,10,119.4,20,955.2,NetBanking,Online,No,10,4
1663,2024-08-16,1358,137,43,16,4,441.99,10,1591.16,Cash,Online,Yes,7,4
1664,2024-01-13,1626,179,23,19,7,436.42,5,2902.19,Card,Online,No,8,2
1665,2023-11-12,1351,158,21,8,9,482.68,5,4126.91,UPI,Retail,Yes,8,3
1666,2023-05-20,1642,149,31,5,10,37.53,10,337.77,NetBanking,Retail,No,2,4
1667,2024-08-10,1003,159,36,20,7,397.86,20,2228.02,NetBanking,Retail,No,5,5
1668,2023-12-27,1415,176,18,3,10,683.47,10,6151.23,Cash,Retail,Yes,7,4
1669,2023-09-06,1211,74,26,19,8,424.81,10,3058.63,Card,Retail,No,10,5
1670,2023-01-29,1170,68,43,17,5,266.51,20,1066.04,NetBanking,Online,No,3,1
1671,2025-05-05,1040,9,26,13,3,330.81,15,843.57,UPI,Online,Yes,9,2
1672,2023-10-05,1788,137,15,1,5,299.68,0,1498.4,Cash,Online,No,8,3
1673,2024-11-13,1754,139,31,9,9,204.83,20,1474.78,Card,Retail,No,4,1
1674,2023-06-02,1000,115,14,2,6,733.85,0,4403.1,UPI,Retail,No,2,5
1675,2025-06-09,1017,200,23,13,10,297.59,5,2827.1,UPI,Online,No,10,2
1676,2025-04-25,1442,113,29,19,9,538.67,10,4363.23,Card,Retail,Yes,2,5
1677,2024-04-28,1031,42,8,7,7,704.99,0,4934.93,NetBanking,Retail,Yes,1,2
1678,2023-10-05,1134,76,39,20,5,760.76,10,3423.42,Card,Retail,No,5,3
1679,2024-03-08,1168,144,20,2,7,658.43,10,4148.11,NetBanking,Online,Yes,2,3
1680,2023-12-19,1140,157,21,14,10,360.23,15,3061.95,Cash,Online,Yes,2,5
1681,2023-01-09,1450,85,2,9,4,188.05,10,676.98,NetBanking,Retail,No,7,3
1682,2024-07-08,1615,74,28,11,6,310.45,5,1769.56,Cash,Online,Yes,9,2
1683,2023-11-17,1294,2,22,12,8,667.74,5,5074.82,Cash,Online,Yes,10,1
1684,2023-01-04,1093,190,5,16,4,327.62,5,1244.96,Cash,Online,No,8,2
1685,2024-03-11,1749,198,16,20,5,438.14,20,1752.56,UPI,Retail,No,9,3
1686,2023-06-25,1697,47,23,5,10,541.5,5,5144.25,UPI,Online,No,2,5
1687,2023-12-02,1068,126,4,11,6,499.66,15,2548.27,Card,Online,No,5,5
1688,2023-04-05,1482,67,15,12,8,374.2,10,2694.24,Cash,Retail,Yes,5,4
1689,2025-06-13,1121,136,23,19,5,107.47,15,456.75,UPI,Retail,Yes,5,3
1690,2025-05-17,1500,155,33,18,4,48.58,5,184.6,Card,Online,Yes,2,5
1691,2023-08-11,1704,108,13,8,2,701.6,0,1403.2,Cash,Retail,Yes,9,4
1692,2024-06-02,1069,137,23,6,3,653.43,20,1568.23,NetBanking,Retail,Yes,1,3
1693,2025-04-27,1320,143,12,4,7,163.48,0,1144.36,NetBanking,Retail,No,6,2
1694,2023-12-02,1051,187,7,17,4,396.45,20,1268.64,Card,Retail,No,8,2
1695,2023-10-27,1453,72,48,13,7,407.32,15,2423.55,Cash,Retail,Yes,5,2
1696,2023-08-03,1263,102,25,14,3,478.38,20,1148.11,UPI,Retail,Yes,10,5
1697,2024-08-11,1049,150,35,20,1,557.81,0,557.81,UPI,Retail,Yes,10,1
1698,2024-06-28,1553,60,39,14,6,147.71,0,886.26,UPI,Retail,Yes,5,4
1699,2023-10-11,1634,189,49,20,9,625.65,10,5067.76,NetBanking,Retail,No,3,5
1700,2025-06-16,1356,95,49,17,8,276.3,20,1768.32,Cash,Online,Yes,3,2
1701,2023-03-15,1623,113,43,3,10,380.95,20,3047.6,Cash,Retail,Yes,10,4
1702,2023-03-25,1541,119,20,9,1,742.46,20,593.97,UPI,Online,No,4,4
1703,2024-05-23,1535,195,7,3,3,428.0,15,1091.4,Cash,Online,Yes,4,5
1704,2024-05-29,1793,88,6,19,7,682.16,0,4775.12,Cash,Retail,Yes,5,3
1705,2024-08-13,1672,3,47,19,1,595.55,20,476.44,Cash,Online,No,8,5
1706,2023-02-18,1433,95,38,7,6,135.29,15,689.98,Cash,Retail,Yes,6,5
1707,2024-07-05,1766,193,1,11,1,608.54,15,517.26,Cash,Online,No,1,1
1708,2023-05-05,1010,148,16,18,4,634.07,0,2536.28,Cash,Retail,No,3,3
1709,2023-12-24,1587,32,4,17,4,584.34,0,2337.36,UPI,Online,Yes,1,3
1710,2023-12-02,1211,16,26,3,3,253.48,15,646.37,UPI,Retail,Yes,7,4
1711,2023-05-24,1521,113,47,20,2,189.29,10,340.72,NetBanking,Online,Yes,6,2
1712,2025-03-28,1557,159,21,14,1,569.37,10,512.43,Card,Retail,No,8,2
1713,2023-03-30,1245,167,38,16,6,691.4,15,3526.14,Cash,Retail,No,2,1
1714,2024-01-24,1043,75,43,5,4,326.45,20,1044.64,Cash,Retail,No,3,4
1715,2023-01-29,1419,41,1,11,9,483.71,15,3700.38,Cash,Retail,Yes,9,1
1716,2024-01-22,1078,66,3,4,5,73.58,15,312.71,NetBanking,Retail,Yes,6,5
1717,2025-06-12,1043,163,24,4,5,339.48,10,1527.66,Card,Online,Yes,3,4
1718,2023-08-08,1213,3,28,5,5,131.31,15,558.07,Card,Retail,No,5,4
1719,2023-04-29,1216,136,2,19,10,199.34,10,1794.06,NetBanking,Online,No,8,4
1720,2023-09-24,1583,178,12,6,10,508.82,0,5088.2,UPI,Retail,No,6,3
1721,2023-04-25,1550,181,48,15,4,668.3,10,2405.88,Cash,Retail,Yes,8,3
1722,2023-07-21,1122,6,7,13,7,648.71,20,3632.78,UPI,Online,Yes,5,2
1723,2024-08-27,1505,129,14,18,9,722.89,20,5204.81,NetBanking,Retail,No,9,2
1724,2025-01-19,1460,60,1,9,4,335.67,15,1141.28,Card,Online,Yes,10,1
1725,2024-09-29,1023,29,12,18,6,170.54,15,869.75,Cash,Retail,Yes,6,3
1726,2025-03-17,1670,43,11,8,1,740.59,0,740.59,Card,Online,No,8,4
1727,2023-05-18,1020,2,4,16,5,611.21,0,3056.05,UPI,Online,Yes,3,3
1728,2024-01-16,1060,200,40,16,4,675.35,0,2701.4,UPI,Online,Yes,3,3
1729,2024-07-11,1486,120,10,13,1,478.16,20,382.53,UPI,Retail,Yes,3,2
1730,2024-01-18,1189,21,19,1,8,676.75,5,5143.3,UPI,Online,Yes,7,1
1731,2023-04-21,1312,137,25,17,10,60.26,5,572.47,NetBanking,Online,No,4,1
1732,2024-05-01,1711,4,42,6,3,446.0,15,1137.3,Card,Online,Yes,1,5
1733,2023-12-10,1738,200,9,3,4,324.92,15,1104.73,UPI,Online,No,9,5
1734,2023-02-01,1320,3,2,2,6,382.58,20,1836.38,Card,Retail,Yes,3,3
1735,2025-03-28,1221,145,40,15,1,40.28,15,34.24,Card,Online,Yes,8,2
1736,2023-06-14,1579,24,3,17,2,179.27,15,304.76,NetBanking,Online,No,8,2
1737,2023-07-10,1323,31,46,9,1,647.33,10,582.6,NetBanking,Online,No,2,5
1738,2023-06-21,1465,141,17,10,2,389.69,0,779.38,Cash,Retail,Yes,3,2
1739,2025-02-16,1188,78,24,5,5,688.33,5,3269.57,Card,Retail,Yes,3,3
1740,2023-07-05,1145,55,47,1,10,230.5,0,2305.0,UPI,Retail,No,8,2
1741,2024-01-20,1430,158,42,12,1,182.43,5,173.31,UPI,Online,Yes,3,4
1742,2024-02-23,1737,21,36,1,8,490.09,10,3528.65,Cash,Retail,No,6,5
1743,2024-07-07,1108,90,7,19,2,318.17,5,604.52,Card,Retail,Yes,3,4
1744,2024-07-07,1423,104,17,16,5,591.36,20,2365.44,NetBanking,Retail,Yes,4,4
1745,2024-01-24,1319,16,30,9,1,410.16,10,369.14,Card,Online,No,9,1
1746,2024-08-01,1634,29,37,5,10,45.37,10,408.33,Card,Retail,No,1,1
1747,2024-02-18,1402,147,39,5,9,747.97,5,6395.14,Cash,Retail,Yes,5,5
1748,2023-10-03,1516,131,11,4,7,230.93,0,1616.51,Cash,Retail,No,5,4
1749,2023-07-11,1204,38,48,16,1,151.17,5,143.61,Cash,Online,No,6,1
1750,2025-06-18,1018,54,36,17,4,21.54,0,86.16,NetBanking,Online,No,7,4
1751,2023-09-03,1528,152,34,19,2,497.51,0,995.02,Card,Online,No,2,4
1752,2025-03-28,1393,1,37,5,1,472.12,0,472.12,Cash,Online,No,4,4
1753,2025-01-29,1744,149,30,20,9,757.16,20,5451.55,Card,Retail,Yes,9,3
1754,2023-11-04,1435,140,31,9,2,755.39,20,1208.62,NetBanking,Online,Yes,1,1
1755,2024-09-03,1255,151,28,4,9,236.32,5,2020.54,Card,Online,No,2,1
1756,2024-06-19,1568,22,42,12,6,92.12,20,442.18,UPI,Retail,Yes,10,3
1757,2023-06-03,1070,5,24,7,4,516.02,0,2064.08,UPI,Online,No,7,4
1758,2023-01-31,1621,115,39,9,6,312.55,20,1500.24,UPI,Retail,No,7,4
1759,2023-06-01,1141,184,18,1,1,94.48,20,75.58,Cash,Online,Yes,3,2
1760,2024-06-09,1001,115,10,13,10,739.51,10,6655.59,Cash,Online,No,9,1
1761,2024-05-23,1232,68,23,7,6,725.77,15,3701.43,NetBanking,Retail,Yes,4,3
1762,2024-04-10,1634,5,7,18,1,249.83,5,237.34,Cash,Retail,Yes,9,1
1763,2024-12-04,1354,108,37,1,2,510.11,10,918.2,UPI,Retail,Yes,1,1
1764,2024-04-20,1436,155,27,1,3,190.87,10,515.35,Card,Online,Yes,9,2
1765,2024-06-18,1740,37,48,6,8,87.6,0,700.8,Cash,Online,No,2,3
1766,2023-04-02,1545,33,46,12,1,530.79,10,477.71,Card,Retail,No,7,3
1767,2023-08-18,1312,198,42,6,5,263.4,0,1317.0,Cash,Retail,No,4,3
1768,2024-01-28,1242,7,1,12,2,505.19,10,909.34,NetBanking,Online,No,8,2
1769,2023-09-23,1085,61,32,14,6,455.5,15,2323.05,Cash,Online,No,2,2
1770,2025-04-25,1521,118,26,14,3,327.51,0,982.53,NetBanking,Retail,No,3,2
1771,2023-10-10,1558,20,29,17,10,705.87,15,5999.89,UPI,Retail,No,8,1
1772,2024-11-09,1370,41,1,2,10,66.87,5,635.26,NetBanking,Online,No,9,5
1773,2024-05-09,1278,78,14,10,3,117.93,10,318.41,Card,Retail,No,7,5
1774,2023-06-06,1258,29,39,12,3,87.77,15,223.81,Cash,Retail,No,10,2
1775,2023-01-18,1784,103,8,4,5,644.8,0,3224.0,NetBanking,Online,Yes,9,2
1776,2024-04-19,1239,64,20,8,1,688.6,15,585.31,UPI,Retail,Yes,2,5
1777,2024-06-13,1023,71,26,13,10,645.07,20,5160.56,UPI,Online,No,2,1
1778,2023-02-14,1318,47,13,9,2,145.58,10,262.04,Card,Online,Yes,1,1
1779,2024-12-26,1434,103,1,8,1,262.55,20,210.04,NetBanking,Online,Yes,9,4
1780,2023-02-24,1107,15,39,15,4,147.26,5,559.59,Card,Online,Yes,5,1
1781,2023-01-14,1119,54,16,4,5,736.81,15,3131.44,NetBanking,Online,No,9,4
1782,2023-02-16,1159,200,49,12,2,710.01,15,1207.02,Card,Retail,Yes,10,3
1783,2025-05-15,1373,163,1,4,8,660.75,10,4757.4,Card,Online,No,6,2
1784,2023-12-12,1483,136,11,18,3,570.81,0,1712.43,NetBanking,Online,No,3,4
1785,2024-09-05,1114,195,27,4,1,577.75,15,491.09,NetBanking,Online,Yes,10,4
1786,2025-05-04,1776,40,38,13,3,717.13,20,1721.11,UPI,Retail,No,2,5
1787,2023-07-22,1458,125,27,18,6,673.25,0,4039.5,Card,Online,Yes,5,5
1788,2023-01-16,1476,173,33,2,9,305.74,10,2476.49,Card,Online,No,5,2
1789,2025-03-28,1190,197,11,4,3,186.36,15,475.22,NetBanking,Online,No,10,4
1790,2024-07-18,1020,91,25,15,8,222.47,15,1512.8,UPI,Online,No,10,1
1791,2023-09-09,1091,148,21,2,6,563.65,5,3212.8,Card,Retail,No,3,4
1792,2023-03-16,1202,2,24,2,8,743.64,5,5651.66,UPI,Online,No,4,1
1793,2024-09-26,1554,138,19,17,4,470.75,10,1694.7,Card,Online,Yes,1,3
1794,2023-04-20,1015,190,21,8,7,488.54,0,3419.78,Card,Online,Yes,6,1
1795,2024-01-22,1397,122,45,10,6,615.65,20,2955.12,NetBanking,Online,Yes,10,3
1796,2023-08-27,1333,80,2,4,9,90.76,0,816.84,UPI,Retail,No,5,2
1797,2024-05-17,1327,130,31,8,10,634.05,0,6340.5,UPI,Retail,Yes,3,5
1798,2025-02-27,1100,20,9,8,8,727.93,10,5241.1,UPI,Retail,Yes,6,3
1799,2023-09-23,1780,40,43,20,7,686.18,0,4803.26,NetBanking,Online,Yes,7,1
1800,2023-06-07,1790,76,18,14,5,359.4,10,1617.3,NetBanking,Retail,Yes,1,3
1801,2023-03-08,1062,114,33,15,2,41.31,5,78.49,Card,Retail,No,5,4
1802,2024-06-28,1221,165,7,16,4,395.3,0,1581.2,UPI,Retail,Yes,9,1
1803,2025-03-05,1308,48,33,11,8,251.28,0,2010.24,NetBanking,Online,No,1,2
1804,2024-07-30,1701,45,34,13,6,222.46,15,1134.55,Cash,Retail,Yes,9,5
1805,2025-05-03,1256,77,9,1,1,369.98,15,314.48,NetBanking,Retail,Yes,3,4
1806,2023-03-11,1744,181,36,13,4,755.6,5,2871.28,NetBanking,Retail,Yes,6,5
1807,2023-05-09,1486,56,39,2,9,356.37,20,2565.86,NetBanking,Online,No,9,5
1808,2024-02-07,1798,152,24,8,4,157.56,10,567.22,UPI,Online,No,1,5
1809,2025-05-04,1428,155,48,3,3,389.93,20,935.83,UPI,Retail,No,5,1
1810,2023-11-18,1754,50,31,17,6,340.97,0,2045.82,NetBanking,Retail,No,6,3
1811,2023-06-12,1247,112,34,9,2,477.62,0,955.24,Cash,Online,No,4,4
1812,2025-02-06,1061,34,46,6,8,588.34,5,4471.38,Cash,Online,No,2,1
1813,2025-02-18,1436,20,39,4,8,667.5,15,4539.0,NetBanking,Online,No,3,1
1814,2025-03-09,1380,76,8,10,3,501.09,20,1202.62,UPI,Retail,Yes,1,3
1815,2023-06-29,1212,27,38,6,7,765.18,0,5356.26,Cash,Online,Yes,7,5
1816,2025-03-24,1188,141,44,13,1,94.61,10,85.15,UPI,Retail,Yes,1,4
1817,2024-07-13,1221,7,6,13,2,371.45,0,742.9,Cash,Retail,Yes,6,1
1818,2023-02-03,1423,75,30,6,10,174.66,5,1659.27,UPI,Retail,No,10,2
